weight logl omega_b H0 logA omega_cdm n_s z_reio A_planck A_act P_act Tcal Ecal m_ncdm
0.000000000000000000e+00 -2.446737714972530375e+04 2.162029069376630863e-02 7.354158010563421044e+01 2.917903481424402479e+00 1.269094937759017161e-01 9.416802501462977482e-01 9.527943135825955423e+00 1.009992762413645551e+00 1.000641591730462077e+00 1.071592364146179310e+00 1.011960227915994492e+00 1.003940598879302426e+00 3.957527217647164863e-01
0.000000000000000000e+00 -2.440586736424085393e+04 2.136296223297824357e-02 7.733004983506997121e+01 2.907633026145880706e+00 1.165381562192990966e-01 9.906532608568813236e-01 1.168959986880954816e+01 1.003429165237157195e+00 9.884321410781048423e-01 1.080170029081187977e+00 1.012751948648376921e+00 9.723846863939826779e-01 2.837985245143589963e-01
0.000000000000000000e+00 -2.425942311702714505e+04 2.489270730651790831e-02 7.703097006426989424e+01 2.965741065344295269e+00 1.334148296321178706e-01 9.427702453142801087e-01 1.112806062358693637e+01 9.890505332047495601e-01 1.010964460204478277e+00 1.071760743662014459e+00 1.012370277757777881e+00 1.015225162484596266e+00 2.760838241348082325e-02
0.000000000000000000e+00 -2.422015630117908586e+04 2.421015691186320651e-02 7.729052177523143996e+01 3.062963852863811454e+00 1.338057001276188873e-01 9.400238962135097909e-01 8.844736659726455841e+00 9.949126245979282857e-01 9.865998927098718063e-01 9.659051655117606439e-01 1.000697886099085832e+00 1.003091492648941152e+00 2.366009164794175001e-01
0.000000000000000000e+00 -2.417792560742347996e+04 2.419524813126041132e-02 7.442193678408145274e+01 3.011145149759337780e+00 1.392233216732225998e-01 9.884724221346014028e-01 9.845413127809058196e+00 1.003902874598404216e+00 1.014028812365723287e+00 9.078849127006819453e-01 9.909240436655237794e-01 9.679044580839494261e-01 2.020593257832712653e-01
0.000000000000000000e+00 -2.392537541411007260e+04 2.136828719476790289e-02 7.504986209423907439e+01 3.120869168578813024e+00 1.303964093785625333e-01 9.628647988997380835e-01 9.784828133017541063e+00 1.003158507854076786e+00 9.895097074741566745e-01 1.028682538526682233e+00 1.019433029372759592e+00 1.005835372465428756e+00 3.323578120996996677e-01
0.000000000000000000e+00 -2.390666545357992436e+04 2.048800097462685765e-02 7.421163092950838802e+01 3.031025364313930659e+00 1.322772774662460404e-01 9.702541158655070275e-01 8.699171112076093948e+00 9.882846789116853659e-01 9.926297930312431017e-01 9.953546900747152204e-01 9.884234504663936827e-01 1.023560029257353232e+00 2.621252142620768555e-01
0.000000000000000000e+00 -2.387233028278071652e+04 2.291046512994888290e-02 7.056530663724208807e+01 3.180186332884332057e+00 1.036069350512837245e-01 9.340074443888001232e-01 4.015406659905065290e+00 1.000914138110128082e+00 9.912133097269218984e-01 9.836479481221480636e-01 9.848447038234117157e-01 1.019230626733666378e+00 1.384755578084602423e-01
0.000000000000000000e+00 -2.380357868718833197e+04 2.280748042159758127e-02 7.300776267207352532e+01 3.199726260504656139e+00 1.033007320293921616e-01 1.018107624162700953e+00 5.531823667879453232e+00 1.012278001203027022e+00 9.973787312733131127e-01 9.142998778307457330e-01 1.020070075082770700e+00 1.001628949736446117e+00 4.623388199826474754e-01
0.000000000000000000e+00 -2.374681144249797944e+04 2.309532311176205888e-02 7.408169954750979969e+01 2.908177885536879170e+00 1.250542104756028894e-01 9.364754584033763152e-01 1.198547474330773355e+01 9.995807075761756755e-01 1.003895932847160166e+00 1.013500460088272215e+00 1.010297747295329618e+00 9.745768768571498875e-01 8.430591998616543403e-02
