logz logzerr logvol nlive logl logwt insert_order
-1.797339507507798044e+04 7.134590443925740999e+01 -3.625000000000002665e-01 4.000000000000000000e+02 -1.796278024092937994e+04 -1.796913545521607011e+04 1.344999999999999973e+00
-1.796912142640969978e+04 6.954416464652358343e+01 -3.650000000000002687e-01 4.000000000000000000e+02 -1.792818762641978901e+04 -1.793454534070648151e+04 8.149999999999999467e-01
-1.793454534070648151e+04 5.279373338048599607e+01 -3.675000000000002709e-01 4.000000000000000000e+02 -1.785613687188529002e+04 -1.786249708617198121e+04 1.659999999999999920e+00
-1.786249708617198121e+04 3.221969204902317330e+01 -3.700000000000002731e-01 4.000000000000000000e+02 -1.785156629788194550e+04 -1.785792901216863538e+04 1.689999999999999947e+00
-1.785791868772129965e+04 1.739705471748832499e+00 -3.725000000000002753e-01 4.000000000000000000e+02 -1.781234091549910590e+04 -1.781870612978579811e+04 8.850000000000000089e-01
-1.781870612978579811e+04 1.722839453971102941e+01 -3.750000000000002776e-01 4.000000000000000000e+02 -1.778216607075432694e+04 -1.778853378504101784e+04 1.040000000000000036e+00
-1.778853378504101784e+04 3.236057602508358855e+01 -3.775000000000002798e-01 4.000000000000000000e+02 -1.740089787476963102e+04 -1.740726808905632060e+04 9.200000000000000400e-01
-1.740726808905632060e+04 1.999977707898935648e+02 -3.800000000000002820e-01 4.000000000000000000e+02 -1.737240018639843765e+04 -1.737877290068512957e+04 1.364999999999999991e+00
-1.737877290068512957e+04 1.210746640555049396e+02 -3.825000000000002842e-01 4.000000000000000000e+02 -1.736938048510194494e+04 -1.737575569938863555e+04 1.304999999999999938e+00
-1.737570792117459496e+04 9.575325690770759568e-01 -3.850000000000002864e-01 4.000000000000000000e+02 -1.730658152322539900e+04 -1.731295923751209193e+04 8.050000000000000488e-01
-1.731295923751209193e+04 2.921496980931912546e+01 -3.875000000000002887e-01 4.000000000000000000e+02 -1.720440470374625511e+04 -1.721078491803294673e+04 3.549999999999999822e-01
-1.721078491803294673e+04 4.846893292930872121e+01 -3.900000000000002909e-01 4.000000000000000000e+02 -1.719847043676608155e+04 -1.720485315105277186e+04 5.250000000000000222e-01
